Fuel Type Code,Station Name,Street Address,City,State,ZIP,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,Latitude,Longitude,EV Connector Types,Facility Type,EV Pricing
ELEC,Bedrooms & More,300 NE 45th St,Seattle,WA,98105,,1,,47.66159,-122.324877,J1772,SHOPPING_CENTER,Free
ELEC,UWB CASCADIA CC BEARDSLEE #1,19121 112th Ave NE,Bothell,WA,98011,,2,,47.766921,-122.191941,J1772,,
ELEC,NISSAN-EVERETT DC STATION 1,10500 Evergreen Way,Everett,WA,98204,,,1,47.90271,-122.246889,CHADEMO J1772COMBO,,
ELEC,SAFECO PLAZA SAFECO PLAZA #1,1001 4th Ave Safeco Plaza,Seattle,WA,98154,,2,,47.606106,-122.333782,J1772,,
ELEC,Lee Johnson Nissan of Kirkland,11930 124th Ave NE,Kirkland,WA,98034,,1,3,47.707294,-122.174855,CHADEMO J1772,CAR_DEALER,Free
ELEC,Lee Johnson Kia,11845 NE 85th St,Kirkland,WA,98033,,,1,47.677725,-122.182402,CHADEMO J1772COMBO,CAR_DEALER,
ELEC,MI SCHOOLS NORTHWOOD #1,4030 86th Ave SE,Mercer Island,WA,98040,,2,,47.573641,-122.223648,J1772,,
ELEC,TRANS SERVICES TERRELL,Terrell Parking Garage Cougar Way,Pullman,WA,99163,,2,,46.732394,-117.164374,J1772,,
ELEC,TRANS SERVICES SCUE,Smith Center Parking Garage Stadium Way,Pullman,WA,99163,,2,,46.729675,-117.161393,J1772,,
ELEC,BMW NORTHWEST STATION 01,4011 20th St E,Fife,WA,98424,,2,,47.2398,-122.374201,J1772,,
ELEC,WASHINGTON ST LACONNER #1,100 Washington Ave,La Conner,WA,98257,,2,,48.391109,-122.496837,J1772,,
ELEC,THE REGENT STATION 1,10600 NE 29th St,Bellevue,WA,98004,,2,,47.637039,-122.199118,J1772,,
ELEC,THE SHOPS SHOPSONCENTRAL,301 S Central Ave,Quincy,WA,98848,,2,,47.235171,-119.853809,J1772,,
ELEC,LONGACRES LONGACRES A #1,1201 SW 27th St,Renton,WA,98057,,2,,47.456345,-122.238957,J1772,,
ELEC,LONGACRES LONGACRES B #1,2921 Naches Ave SW,Renton,WA,98057,,2,,47.455344,-122.238855,J1772,,
ELEC,LONGACRES LONGACRES A #2,2715 Naches Ave SW,Renton,WA,98057,,2,,47.45641,-122.238981,J1772,,
ELEC,LONGACRES LONGACRES B #2,29210Naches Ave SW,Renton,WA,98057,,2,,47.455189,-122.238893,J1772,,
ELEC,TwispWorks,503 S Glover St,Twisp,WA,98856,,1,,48.362102,-120.121376,J1772,OFFICE_BLDG,Free
ELEC,PSS CHARGEPOINT PSS #2 NORTH,801 Rainier Ave S,Seattle,WA,98144,,2,,47.595546,-122.31163,J1772,,
ELEC,PSS CHARGEPOINT PSS #1,807 Rainier Ave S,Seattle,WA,98144,,2,,47.595392,-122.311507,J1772,,
ELEC,SOUND TRANSIT ANGLE LAKE #2,2702 S 200th St,SeaTac,WA,98188,,1,,47.423319,-122.298723,J1772,,
ELEC,SOUND TRANSIT ANGLE LAKE #4,2702 S 200th St,SeaTac,WA,98198,,1,,47.42327,-122.298719,J1772,,
ELEC,Town of Concrete - Park and Ride,7503 N Superior,Concrete,WA,98237,,2,,48.537035,-121.758653,J1772,PARKING_LOT,Free
ELEC,BMW SEATTLE DC FAST 02,1002 Airport Way S.,Seattle,WA,98134,,,1,47.594294,-122.324845,J1772COMBO,,
ELEC,KENT STATION KENT STATION #2,301-383 1st Ave N,Kent,WA,98032,,1,,47.383945,-122.233653,J1772,,
ELEC,Ferry County Public Utility District,686 S Clark Ave,Republic,WA,99166,,1,,48.64698,-118.737542,J1772,UTILITY,Free
ELEC,Chelan County Public Utility District,327 N Wenatchee Ave,Wenatchee,WA,98801,,2,,47.429582,-120.315228,J1772,UTILITY,Free
ELEC,BASTYR UNIV BASTYR DUAL #1,1 Juanita Dr NE,Kenmore,WA,98028,,2,,47.731215,-122.249567,J1772,,
ELEC,Walla Walla Park,River Park Ave E,Wenatchee,WA,98801,,1,,47.442921,-120.316235,J1772,PARK,Free
ELEC,DUAL EV SOUTH 1,2616 NE 46th St,Seattle,WA,98105,,2,,47.661471,-122.299298,J1772,,
ELEC,KING COUNTY DOT KSC STATION #5,253-295 S Jackson St,Seattle,WA,98104,,1,,47.599,-122.330804,J1772,,
ELEC,KING COUNTY DOT BURIEN P&R #8,14901 4th Ave SW,Burien,WA,98166,,1,,47.469303,-122.338464,J1772,,
ELEC,RSS-1 RSS #1,485 Rainier Blvd N,Issaquah,WA,98027,,2,,47.534915,-122.037552,J1772,,
ELEC,RPNW PSP-COBB #2,1325 4th Ave,Seattle,WA,98101,,2,,47.60872,-122.336023,J1772,,
ELEC,GARAGE COMMERCIAL ST 2,1300 Commercial St,Bellingham,WA,98225,,2,,48.750857,-122.479518,J1772,,
ELEC,TRANS SERVICES PACCAR,2000 Grimes Way,Pullman,WA,99164,,2,,46.729734,-117.156333,J1772,,
ELEC,LINC SQUARE EXP LSE P2 #2,432-492 Bellevue Way NE,Bellevue,WA,98004,,2,,47.614294,-122.201255,J1772,,
ELEC,LINC SQUARE EXP P5 1,410 Bellevue Way NE,Bellevue,WA,98004,,2,,47.614098,-122.200729,J1772,,
ELEC,Skagit General Store,500 Newhalem St,Rockport,WA,98283,,1,,48.6735,-121.244711,J1772,SHOPPING_CENTER,Free
ELEC,Leavenworth Fish Hatchery,12790 Fish Hatchery Rd,Leavenworth,WA,98826,,1,,47.558592,-120.675803,J1772,FED_GOV,Free
ELEC,Lincoln County Museum,600 7th St,Davenport,WA,99122,,1,,47.652922,-118.150361,J1772,MUSEUM,Free
ELEC,Softechnologies,1504 W Northwest Blvd,Spokane,WA,99205,,1,,47.6789249,-117.4343555,J1772,OFFICE_BLDG,Free
ELEC,MERCER ISLAND CITY HALL #1,9611 SE 36th St City Hall,Mercer Island,WA,98040,,2,,47.577257,-122.209818,J1772,,
ELEC,UW TACOMA 6215 UW TAC LIB 1,1901 Jefferson Ave,Tacoma,WA,98402,,2,,47.244229,-122.438869,J1772,,
ELEC,Kitsap Transit-George’s Corner Park & Ride,27618 Hansville Rd. NE,Kingston,WA,98346,,4,,47.812524,-122.540217,J1772,,
ELEC,Kitsap Transit - Harper Church,10384 SE Sedgwick Rd.,Port Orchard,WA,98366,2,2,,47.504444,-122.516388,J1772,,
ELEC,LONG BEACH STATION 1,406 Oregon Ave S,Long Beach,WA,98631,,2,,46.349339,-124.05352,J1772,,
ELEC,SAMMAMISH SAMM VILLAGE #1,301 - 228th Avenue SE,Sammamish,WA,98074,,2,,47.605953,-122.037391,J1772,,
ELEC,THE SUMMIT THE SUMMIT - P2,10885 NE 4th St,Bellevue,WA,98004,,2,,47.613367,-122.194775,J1772,,
ELEC,City of Bridgeport - City Hall,1206 Columbia Ave,Bridgeport,WA,98813,,1,,48.009356,-119.672953,J1772,MUNI_GOV,Free
ELEC,City of Tonasket - City Hall,209 N Whitcomb,Tonasket,WA,98855,,1,,48.705586,-119.438406,J1772,MUNI_GOV,Free
ELEC,Y.V.M.H. SOUTH PARKING-2,2811 Tieton Dr,Yakima,WA,98902,,2,,46.593467,-120.546957,J1772,,
ELEC,ESSEX BELLCENTERE 01,10822 NE 2nd Pl,Bellevue,WA,98004,,2,,47.612468,-122.194308,J1772,,
ELEC,SAMMAMISH SAM VILLAGE #2,22612 SE 4th St,Sammamish,WA,98074,,2,,47.606215,-122.037426,J1772,,
ELEC,Confluence Technology Center,285 Technology Center Way,Wenatchee,WA,98801,,1,,47.463409,-120.331529,J1772,OFFICE_BLDG,Free
ELEC,Rocky Reach Dam Visitor Center,6151 US 97 Alternate,Wenatchee,WA,98801,,1,,47.531819,-120.300871,J1772,PARK,Free
ELEC,LONGACRES GH BLDG D2,1200 SW 27th St,Renton,WA,98057,,2,,47.457789,-122.234884,J1772,,
ELEC,LONGACRES CH BLDG C 2,1300 SW 27th St,Renton,WA,98057,,2,,47.457807,-122.238226,J1772,,
ELEC,MI SCHOOLS ISLANDER #1,7447 84th Ave SE,Mercer Island,WA,98040,,2,,47.536394,-122.228059,J1772,,
ELEC,Kitsap Transit Charleston Blvd,200 Charleston Blvd,Bremerton,WA,98312,,2,,47.561388,-122.654166,J1772,,
ELEC,BELLEVUE DOWNTOWN PARK 2,10201 NE 4th St,Bellevue,WA,98004,,2,,47.61309,-122.206569,J1772,,
ELEC,SKAGIT STATION SS1,105 E Kincaid St,Mount Vernon,WA,98273,,2,,48.418198,-122.334391,J1772,,
ELEC,GCU STATION 1,1500 W 4th Ave,spokane,WA,99201,,1,,47.652783,-117.434917,J1772,,
ELEC,400 DEXTER AVE 400 DEXTER 1,400 Dexter Ave N,Seattle,WA,98109,,2,,47.622264,-122.342164,J1772,,
ELEC,Bellevue Nissan,14762 SE Eastgate Way,Bellevue,WA,98007,,1,,47.580655,-122.143364,J1772,CAR_DEALER,Free
ELEC,ALOFT ALOFT ELEMENT 2,2752-2836 152nd Ave NE,Redmond,WA,98052,,2,,47.635607,-122.137229,J1772,,
ELEC,UWB CASCADIA CC SOUTH DUAL 3,South Parking GarageCampus Way NE,Bothell,WA,98011,,2,,47.757838,-122.190947,J1772,,
ELEC,RPNW IBM #1,1200 5th Ave,Seattle,WA,98101,,2,,47.608495,-122.333054,J1772,,
ELEC,DEPT OF ECOLOGY HQ 1,300 Desmond DR SE,Lacey,WA,98516,,2,,47.047828,-122.806526,J1772,,
ELEC,E_SOFI SOFI #1,13180 SE Newport Way,Bellevue,WA,98006,,2,,47.571386,-122.164808,J1772,,
ELEC,BELLEVUE SQUARE BELL SQ NORTH 1,Bellevue Square - North Building104th Ave NE,Bellevue,WA,98004,,2,,47.616971,-122.203009,J1772,,
ELEC,MERCER ISLAND MI COMMUN CTR,8236 SE 24th MI Community Center,Mercer Island,WA,98040,,2,,47.590057,-122.228541,J1772,,
ELEC,DC CORRIDOR WALLYPARKDC1,18613 International Blvd,SeaTac,WA,98188,,,1,47.436233,-122.296635,CHADEMO J1772COMBO,,
ELEC,COLLEGE HALL PARKING GARAGE,821 E Boone Ave,Spokane,WA,99202,,2,,47.668201,-117.397214,J1772,,
ELEC,CAR CHARGER #1 SOMA DUAL 1,288 106th Ave NE,Bellevue,WA,98004,,2,,47.612754,-122.198497,J1772,,
ELEC,PUBLIC WORKS 1 MARITIME PIER,3025 Harborview Dr,Gig Harbor,WA,98335,,2,,47.329291,-122.578979,J1772,,
ELEC,DUAL EV SOUTH 2,2623 NE University Village St,Seattle,WA,98105,,2,,47.661361,-122.298284,J1772,,
ELEC,PARK77 PARK77 C,20227 77th Ave NE,Arlington,WA,98223,,2,,48.180175,-122.12563,J1772,,
ELEC,PUBLIC WORKS 1 GH FINHOLM 1,8828-8844 N Harborview Dr,Gig Harbor,WA,98332,,2,,47.339342,-122.590314,J1772,,
ELEC,Jefferson Transit Authority Four Corners Park N Ride,63 Four Corners,Port Townsend,WA,98368,,4,,48.050029,-122.818654,J1772,,
ELEC,"Kitsap Transit - North Viking Poulsbo Park N Ride, WA",21711 Vetter Rd NW,Poulsbo,WA,98370,4,4,,47.75946,-122.661047,J1772,,
ELEC,FACTORIA EV KAMBER ROAD,13545 SE 26th St,Bellevue,WA,98005,,2,,47.587,-122.159356,J1772,,
ELEC,SECURITIES BLDG STATION 1,1913 4th Ave,Seattle,WA,98101,,2,,47.612407,-122.339426,J1772,,
ELEC,DC CORRIDOR CENTRAL SEA COL,1609 Harvard Ave,Seattle,WA,98122,,,1,47.615553,-122.32285,CHADEMO J1772COMBO,,
ELEC,EDMONDSNISSAN COMMERCIAL 2,24015 84th Ave W,Edmonds,WA,98026,,,1,47.781357,-122.34569,CHADEMO J1772COMBO,,
ELEC,San Juan Islands Conservation District,530 Guard St,Friday Harbor,WA,98250,,1,,48.536489,-123.021351,J1772,OFFICE_BLDG,Free
ELEC,Avalon Business Park,322 Daniel Ln,Friday Harbor,WA,98250,,1,,48.514655,-123.028884,J1772,OFFICE_BLDG,Free
ELEC,Earthbox Inn and Spa,410 Spring St,Friday Harbor,WA,98250,,2,,48.532963,-123.019311,J1772,INN,$5 per 4 hour session for non-guests
ELEC,Friday Harbor Grand Bed and Breakfast,345 Blair Ave,Friday Harbor,WA,98250,,1,,48.532844,-123.021001,J1772,INN,Free
ELEC,Sweet Earth Farm,16 Sweet Earth Ln,Friday Harbor,WA,98250,,1,,48.561173,-123.164341,J1772,PARK,Free
ELEC,Odd Fellows Hall,112 Haven Rd,Eastsound,WA,98245,,1,,48.692979,-122.904798,J1772,PARKING_LOT,Free
ELEC,Rosario Resort,410 Ocean Mist Way,Eastsound,WA,98245,,2,,48.648792,-122.868418,J1772,HOTEL,$10 per session for non-guests
ELEC,Doe Bay Resort,107 Doe Bay Rd,Olga,WA,98279,,1,,48.641279,-122.781015,J1772,HOTEL,Free
ELEC,Lopez Island Library,2225 Fisherman Bay Rd,Lopez,WA,98261,,1,,48.521863,-122.909571,J1772,LIBRARY,Free
ELEC,Lopez Community Land Trust,25 Tuatara Rd,Lopez,WA,98261,,1,,48.530774,-122.914874,J1772,PARKING_LOT,Free
ELEC,CENTRAL PIERCE CPFR 60 1,17520 22nd Ave E,Spanaway,WA,98445,,2,,47.097774,-122.40071,J1772,,
ELEC,CENTRAL PIERCE CPFR 60 2,17520 22nd Ave East,Spanaway,WA,98387,,2,,47.097232,-122.401627,J1772,,
ELEC,RPNW FC #1,319 University St,Seattle,WA,98101,,2,,47.608017,-122.335273,J1772,,
ELEC,Costco,999 Lake Dr,Issaquah,WA,98027,,2,,47.54894,-122.04991,J1772,SHOPPING_CENTER,
ELEC,Hampton Inn,17770 NE 78th Pl,Redmond,WA,98053,,4,,47.673951,-122.103591,J1772,HOTEL,
ELEC,Hampton Inn,19211 Woodinville Snohomish Rd,Woodinville,WA,98072,,2,,47.767496,-122.155194,J1772,HOTEL,
ELEC,FRED MEYER - #095 Everett,8530 Evergreen Way,Everett,WA,98204,,2,,47.919531,-122.232309,J1772,,Level 2: $0.49 per kWh
ELEC,MasterPark Valet Garage,16826 International Blvd,SeaTac,WA,98188,,4,,47.451709,-122.295497,J1772,,Level 2: $0.49 per kWh
ELEC,Thurston County Juvenile Court,1520 Irving St SW,Tumwater,WA,98512,,2,,47.023179,-122.922337,J1772,,Level 2: $0.49 per kWh
ELEC,Port of Poulsbo,19133 Jensen Way NE,Poulsbo,WA,98370,,4,,47.736632,-122.647204,J1772,,Level 2: $0.49 per kWh
ELEC,FRED MEYER - #608 Ballard,915 NW 45th St,Seattle,WA,98107,,2,,47.660259,-122.369174,J1772,,Level 2: $0.49 per kWh
ELEC,The Landmark Business Office,1601 East Valley Rd,Renton,WA,98057,,4,,47.4654,-122.220917,J1772,,Level 2: $0.49 per kWh
ELEC,Haselwood Family YMCA Silverdale,3909 NW Randall Way,Silverdale,WA,98383,,2,2,47.65265,-122.695072,CHADEMO J1772,,Level 2: $0.49 per kWh
ELEC,PSEJATC,550 SW 7th St,Renton,WA,98057,,2,,47.474171,-122.224102,J1772,,Level 2: $0.29 per kWh
ELEC,Skagit Valley College,2405 E. College Way,Mt. Vernon,WA,98273,,2,,48.436423,-122.3088327,J1772,,Free
ELEC,Bellevue College - Garage,3000 Landerholm Cir SE,Bellevue,WA,98007,,2,,47.585655,-122.147284,J1772,,Level 2: $0.49 per kWh
ELEC,FRED MEYER - #023 Bellevue,2041 148TH NE,Bellevue,WA,98007,,2,,47.629331,-122.144051,J1772,,Level 2: $0.49 per kWh
ELEC,Legacy Salmon Creek Hospital,2211 Northeast 139th Street,Vancouver,WA,98686,,2,,45.720387,-122.648554,J1772,,Level 2: $0.49 per kWh
ELEC,Cowlitz County - Public Utility District,961 12th Ave,Longview,WA,98632,,2,,46.131351,-122.935973,J1772,,Level 2: $0.49 per kWh
ELEC,Walgreens Store #7480,1701 Auburn Way S,Auburn,WA,98002,,2,2,47.293216,-122.212814,CHADEMO J1772,,Level 2: $0.59 per kWh
ELEC,McLendon Hardware Tacoma,1015 N Pearl St,Tacoma,WA,98406,,2,,47.25914,-122.514596,J1772,,Level 2: $0.49 per kWh
ELEC,King County Housing Authority - Section 8 Office,700 Andover Park W,Tukwila,WA,98188,,1,,47.44897,-122.25331,J1772,,Level 2: $0.49 per kWh
ELEC,First Hill Medical Building,515 Minor Ave,Seattle,WA,98104,,1,,47.60636,-122.321639,J1772,,Level 2: $0.49 per kWh
ELEC,McLendon Hardware,440 Rainier Ave South,Renton,WA,98057,,2,,47.477362,-122.215347,J1772,,Level 2: $0.49 per kWh
ELEC,Sumner School District - Parking Lot,1099 Wood Ave,Sumner,WA,98390,,3,,47.203981,-122.237313,J1772,,Level 2: $0.49 per kWh
ELEC,Olympic Medical Center,939 Caroline Street,Port Angeles,WA,98362,,1,,48.115251,-123.415521,J1772,,Level 2: $0.49 per kWh
ELEC,South Lake Union Discovery Center,101 Westlake Ave N,Seattle,WA,98109,,1,,47.619185,-122.33888,J1772,,Level 2: $0.49 per kWh
ELEC,Meadowbrook Apartments,1408 NW Richmond Beach Road,Shoreline,WA,98177,,1,,47.769184,-122.37546,J1772,,Level 2: $0.49 per kWh
ELEC,4th & Madison,"925 4th Avenue, Suite 400",Seattle,WA,98104,,4,,47.605192,-122.33285,J1772,,Level 2: $0.49 per kWh
ELEC,The Bravern,11111 NE 8th St,Bellevue,WA,98004,,3,,47.6172869,-122.1919353,J1772,,Level 2: $0.49 per kWh
ELEC,Lake Washington Institute of Technology,11605 132nd Ave NE,Kirkland,WA,98034,,2,,47.704069,-122.167006,J1772,,Level 2: $0.49 per kWh
ELEC,Seola Gardens,11195 5th Ave SW,Seattle,WA,98146,,1,,47.502354,-122.34112,J1772,,Level 2: $0.49 per kWh
ELEC,112th & 12th,1100 112th Ave NE,Bellevue,WA,98004,,3,,47.619989,-122.190555,J1772,,Level 2: $0.49 per kWh
ELEC,Harborview Medical Center,908 Jefferson,Seattle,WA,98104,,6,,47.605477,-122.323427,J1772,,Free
ELEC,Seattle Cancer Care Alliance,"825 Eastlake Ave E, LA-104",Seattle,WA,98109,,1,,47.626531,-122.329993,J1772,,Level 2: $0.49 per kWh
ELEC,Walgreens Store #12168,3929 Kitsap Way,Bremerton,WA,98312,,2,2,47.56825,-122.66705,CHADEMO J1772,,Level 2: $0.59 per kWh
ELEC,Plymouth Congregational Church,1217 6th Avenue,Seattle,WA,98101,,2,,47.608875,-122.332845,J1772,,Level 2: $0.49 per kWh
ELEC,520 Pike Tower,520 Pike St.,Seattle,WA,98101,,3,,47.611102,-122.334893,J1772,,Level 2: $0.49 per kWh
ELEC,Bellevue College - Lot C7 Snoqualmie River Road,3036 Snoqualmie River Road,Bellevue,WA,98005,,2,2,47.58495,-122.15043,CHADEMO J1772,,Level 2: $0.49 per kWh
ELEC,Washington State Parks and Recreation Commission,"111 Israel Road SW, PO Box 42650",Tumwater,WA,98512,,2,,46.984616,-122.905299,J1772,,Level 2: $0.49 per kWh
ELEC,FRED MEYER - #460 Salmon Creek,800 NE Tenney Rd,Vancouver,WA,98685,,1,2,45.720603,-122.663135,CHADEMO J1772,,Level 2: $0.59 per kWh
ELEC,FRED MEYER - #391 Totem Lake,12221 120th Ave NE,Kirkland,WA,98034,,2,2,47.708482,-122.183522,CHADEMO J1772,,Level 2: $0.59 per kWh
ELEC,Belfair Log Plaza,23730 NE HWY  3,Belfair,WA,98528,,2,,47.451373,-122.826865,J1772,,Level 2: $0.49 per kWh
ELEC,FRED MEYER - #179 Lake City Way,13000 Lake City Way NE,Seattle,WA,98125,,1,2,47.723689,-122.292383,CHADEMO J1772,,Level 2: $0.59 per kWh
ELEC,FRED MEYER - #664 Redmond,17667 NE 76TH ST,REDMOND,WA,98052,,2,,47.670707,-122.103973,J1772,,Level 2: $0.49 per kWh
ELEC,FRED MEYER - #682 Maple Valley,26520 Maple Valley Black Diamond Road SE,Maple Valley,WA,98038,,4,,47.362455,-122.017988,J1772,,Level 2: $0.49 per kWh
ELEC,Lake Union Building,1700 Westlake Ave N,Seattle,WA,98109,,2,,47.633992,-122.339684,J1772,,Level 2: $0.49 per kWh
ELEC,Walgreens Store #7677,1502 Lake Tapps Parkway SE,Auburn,WA,98092,,2,2,47.245269,-122.206909,CHADEMO J1772,,Level 2: $0.49 per kWh
ELEC,Clark County - Public Service Center (1st Floor),1300 Franklin Street,Vancouver,WA,98660,,4,,45.631384,-122.677588,J1772,,Level 2: $0.49 per kWh
ELEC,Tahoma Market (I-5 Exit 137),6006 Pacific Highway East,Fife,WA,98424,,4,2,47.24198,-122.348098,CHADEMO J1772,,Level 2: $0.49 per kWh
ELEC,DC CORRIDOR SO SEATTLE COL,6000 16th Ave SW,Seattle,WA,98106,,,1,47.547708,-122.352708,CHADEMO J1772COMBO,,
ELEC,VM CHARGERS VM BAINBRIDGE 1,1329 Wintergreen Lane Northeast,Bainbridge Island,WA,98110,,2,,47.637692,-122.513582,J1772,,
ELEC,King County Housing Authority,2326 North 197th Place,Shoreline,WA,98113,,1,,47.7725,-122.3315,J1772,,Level 2: $0.49 per kWh
ELEC,Highline Community College,2400 S 240th St,Des Moines,WA,98198,,2,,47.389484,-122.301609,J1772,,Level 2: $0.49 per kWh
ELEC,BARKLEY VILLAGE REGAL CINEMA 2,3011 Cinema Pl,Bellingham,WA,98226,,2,,48.7707,-122.448772,J1772,,
ELEC,Camaray Motel,1320 Main St,Oroville,WA,98844,,1,,48.938283,-119.436456,J1772,HOTEL,Free
ELEC,Smokiam Park,334 Daisy St N,Soap Lake,WA,98851,,1,,47.39125,-119.483647,J1772,MUNI_GOV,Free
ELEC,Mountain View Lodge & Resort,25 Wapato Way,Manson,WA,98831,,1,,47.883847,-120.154608,J1772,HOTEL,Free
ELEC,SCAFCO Steel Stud Co,2800 E Main Ave,Spokane,WA,99202,,2,,47.658731,-117.369055,J1772,OFFICE_BLDG,
ELEC,BASKIN ROBBINS B-R #1,3010 Harrison Ave NW,Olympia,WA,98502,,2,,47.047492,-122.939544,J1772,,
ELEC,DC CORRIDOR N SEA COLLEGE,9600 College Way N,Seattle,WA,98103,,,1,47.699227,-122.334626,CHADEMO J1772COMBO,,
ELEC,LHM HONDA STATION 01,1208 W 3rd Ave,Spokane,WA,99201,,2,,47.653614,-117.430179,J1772,,
ELEC,North Division Bicycle,10503 N Division,Spokane,WA,99218,,1,,47.75248,-117.410843,J1772,,
ELEC,Sacred Heart Hospital,101 W 8th Ave,SPOKANE,WA,99204,,3,,47.649276,-117.411477,J1772,,
ELEC,Whitworth University,300 W Hawthorne Rd,Spokane,WA,99251,,8,,47.753685,-117.417754,J1772,,
ELEC,Port of Clarkston,849 Port Way,Clarkston,WA,99403,,2,,46.425498,-117.04865,J1772,,
ELEC,Rosalia - E 6th St,E 6th St,Rosalia,WA,99170,,2,1,47.234673,-117.370063,CHADEMO J1772 J1772COMBO,,
ELEC,Mountain Gear Inc,6021 E Mansfield,Spokane Valley,WA,99212,,1,,47.678576,-117.323186,J1772,,
ELEC,CITY OF LIBERTY LAKE,22710 E Country Vista Dr,Liberty Lake,WA,99019,,2,,47.671569,-117.102884,J1772,,
ELEC,Frencken America Inc,22924 East Apple Way Ave,Liberty Lake,WA,99019,,2,,47.674738,-117.095839,J1772,,
ELEC,Rock Pointe,1330 N. Washington St,Spokane,WA,99201,,3,,47.669621,-117.416241,J1772,,
ELEC,STCU Valley,13211 E 32nd Ave,Spokane,WA,99216,,2,,47.628186,-117.227256,J1772,,
ELEC,Kendall Yards,500 N Cedar St,Spokane,WA,99201,,2,1,47.662679,-117.431811,CHADEMO J1772 J1772COMBO,,
ELEC,Deer Park Chevron,1100 S Main,Deer Park,WA,99006,,2,,47.943785,-117.477441,J1772,,
ELEC,805 156th NE Bellevue WA,805 156th NE,Bellevue,WA,98007,,2,,47.617634,-122.133439,J1772,,
ELEC,AGR Olympia,3939 Cleveland Ave.,Olympia,WA,98501,,2,,47.011089,-122.896054,J1772,,
ELEC,Avista Pullman,150 E Spring St.,Pullman,WA,99163,,2,,46.730022,-117.174229,J1772,,
ELEC,Liberty Lake Park and Ride L2,E. Mission Ave,Liberty Lake,WA,99019,,2,,47.670514,-117.103246,J1772,,
ELEC,North Beacon Hill,2535 16th Ave S,Seattle,WA,98144,,,2,47.58002,-122.312203,CHADEMO J1772COMBO,,
ELEC,River Park Square,777 W. Spokane Falls Blvd,Spokane,WA,99201,,4,,47.659958,-117.423498,J1772,,
ELEC,Huckleberrys Natural Market,926 S Monroe,Spokane,WA,99204,,2,,47.646364,-117.426718,J1772,,
ELEC,WA State Dept of Licensing,9107 N Country Homes Blvd,Spokane,WA,99208,,2,,47.740514,-117.413842,J1772,,
ELEC,Meadowwood Technology Campus,1421 N Meadowwood ste 200,Liberty Lake,WA,99019,,2,,47.672469,-117.083613,J1772,,
ELEC,LNI Bellevue 120th NE,616 120th Aveneue NE,Bellevue,WA,98005,,2,,47.61541,-122.179484,J1772,,
ELEC,Kennewick,2901 Southridge Blvd,Kennewick,WA,99337,,1,1,46.180363,-119.188501,CHADEMO J1772 J1772COMBO,,
ELEC,Ellensburg,269-299 N Main St,Ellensburg,WA,98926,,1,1,46.994236,-120.549197,CHADEMO J1772 J1772COMBO,,
ELEC,Spokane Community College,1810 N Greene BLDG 8,Spokane,WA,99217,,2,,47.673158,-117.360474,J1772,,
ELEC,SFCC,3410 W Fort George Wright Dr,Spokane,WA,99224,,4,,47.675247,-117.464446,J1772,,
ELEC,Steam Plant Square,159 S Lincoln,Spokane,WA,99201,,4,,47.655781,-117.423647,J1772,,
ELEC,UWB CASCADIA CC SOUTH DUAL 5,Campus Way NE,Bothell,WA,98011,,2,,47.757824,-122.190681,J1772,,
ELEC,LINC SQUARE EXP LSS P2 106-107,440 Bellevue Way NE,Bellevue,WA,98004,,2,,47.614503,-122.201196,J1772,,
ELEC,LINC SQUARE EXP LSS P2 109-110,424 104th Ave NE,Bellevue,WA,98004,,2,,47.614311,-122.201051,J1772,,
ELEC,LINC SQUARE EXP LSS P2 100-101,414 104th Ave NE,Bellevue,WA,98004,,2,,47.614752,-122.200829,J1772,,
ELEC,LINC SQUARE EXP LSS P2 92-93,500 Bellevue Way NE,Bellevue,WA,98004,,2,,47.614649,-122.200751,J1772,,
ELEC,ELUMINOCITY ZOO OTTER DB57,601 N 59th St,Seattle,WA,98103,,2,,47.670332,-122.353606,J1772,,
ELEC,DC CORRIDOR SEAHAWK 12A,338 Weller St Bridge,Seattle,WA,98134,,,1,47.597446,-122.330456,CHADEMO J1772COMBO,,
ELEC,PW PARKING PARK PLAZA 01,923 Commerce St,Tacoma,WA,98402,,2,,47.254518,-122.439253,J1772,,
ELEC,PW PARKING PKG-PAC PLAZA,1301 Pacific Ave,Tacoma,WA,98402,,2,,47.251655,-122.437656,J1772,,
ELEC,QBRC QBRC 1,78 SR 115,Ocean Shores,WA,98569,,2,,47.042642,-124.170682,J1772,,
ELEC,PORT VANCOUVER ADMIN,3103 NW Lower River Rd,Vancouver,WA,98660,,2,,45.643429,-122.704219,J1772,,
ELEC,BLOCK C LOT 8 STARBUCKS WOODI,13780 NE 175th St,Woodinville,WA,98072,,2,,47.754851,-122.155601,J1772,,
ELEC,THE101 EV STATION 01,131 Kirkland Avenue,Kirkland,WA,98033,,2,,47.675309,-122.205499,J1772,,
ELEC,ESSEX HIGHLANDS,1460 NE Hawthorne Street,Issaquah,WA,98029,,2,,47.545075,-122.008911,J1772,,
ELEC,KITSAP COUNTY KITSAP CRTHSE,614 Divison Street,Port Orchard,WA,98366,,1,,47.537361,-122.638913,J1772,,
ELEC,BLACKRIVER JSH DUAL #1,923 Powell Ave SW,Renton,WA,98057,,2,,47.471546,-122.232002,J1772,,
